Brand_Name;Sustainability_Rating;Material_Type;Eco_Friendly_Manufacturing;Carbon_Footprint_MT;Water_Usage_Liters;Waste_Production_KG;Recycling_Programs;Average_Price_USD;Product_Category
Brand_2637;C;Bamboo Fabric;No;251,81;2948769,59;52387,06;No;67,06;Cardigan
Brand_2638;D;Organic Cotton;Yes;220,41;3885875,78;77834,99;Yes;188,99;T-shirt
Brand_2639;D;Vegan Leather;Yes;447,17;4904897,11;68409,41;Yes;302,47;Dress
Brand_2640;D;Hemp;No;440,15;4483614,92;50431,24;No;478,98;Shirt
Brand_2641;A;Bamboo Fabric;Yes;288,73;2727152,95;46307,03;Yes;108,72;Socks
Brand_2642;C;Recycled Polyester;No;150,72;745439,04;25107,64;Yes;444,66;T-shirt
Brand_2643;D;Bamboo Fabric;Yes;240,58;4233006,45;65970,2;Yes;448,69;Socks
Brand_2644;B;Organic Cotton;Yes;137,35;4738276,23;35571,07;No;329,98;Cardigan
Brand_2645;D;Recycled Polyester;No;75,6;2396506,23;89426,29;Yes;145,79;Coat
Brand_2646;A;Organic Cotton;No;255,58;2957812,95;35711,1;No;132,27;Shirt
Brand_2647;D;Hemp;Yes;357,02;1880696,82;83530,36;Yes;440,15;Pajamas
Brand_2648;A;Hemp;Yes;350,47;2206496,34;88793,56;No;267,14;T-shirt
Brand_2649;B;Vegan Leather;Yes;281,04;4737428,22;24600,39;Yes;445,41;Shirt
Brand_2650;A;Tencel;No;120,97;3471557,81;81126,05;No;324,86;T-shirt
Brand_2651;C;Vegan Leather;Yes;186,09;1987198,6;25766,08;Yes;60,25;Scarf
Brand_2652;B;Organic Cotton;Yes;347,3;1291119,79;66612,71;Yes;253,84;Dress
Brand_2653;A;Organic Cotton;Yes;293,47;4923894,28;11561,8;Yes;393,91;Pajamas
Brand_2654;B;Vegan Leather;No;173,54;1973284,23;65407,43;No;170,79;Cardigan
Brand_2655;D;Hemp;Yes;327,82;4020898,34;50934,12;No;366,28;T-shirt
Brand_2656;C;Organic Cotton;No;486,52;82140,3;50191,44;Yes;399,92;Socks
Brand_2657;B;Hemp;No;475,73;2575062,61;15094,58;Yes;128,91;Scarf
Brand_2658;C;Bamboo Fabric;No;214,78;2973241,38;41190,44;Yes;129,8;Jacket
Brand_2659;B;Tencel;Yes;71,36;2417816,74;83528,22;Yes;45,95;Sweater
Brand_2660;A;Bamboo Fabric;Yes;374,64;1889964,23;62164,54;No;386,45;Shirt
Brand_2661;D;Recycled Polyester;Yes;24,49;4412527,32;79084,42;No;385,27;Scarf
Brand_2662;D;Recycled Polyester;Yes;52,59;3879289,85;86775,53;Yes;401,03;Sweater
Brand_2663;C;Organic Cotton;No;60,75;2598024,46;90215,84;Yes;489,15;Blouse
Brand_2664;D;Hemp;Yes;28,77;4373538,2;93017,27;No;431,39;Socks
Brand_2665;C;Recycled Polyester;Yes;491,27;2083761,08;57883,98;No;50,69;Sweater
Brand_2666;A;Recycled Polyester;No;59,13;2678168,78;67297,55;Yes;204,04;Shirt
Brand_2667;A;Recycled Polyester;No;223,46;100029,74;90607,05;Yes;334,41;Jacket
Brand_2668;D;Bamboo Fabric;No;418,65;3457556,95;11079,18;Yes;77,72;T-shirt
Brand_2669;D;Tencel;Yes;39,66;4476790,99;90124,88;No;446,7;Hat
Brand_2670;C;Bamboo Fabric;No;459,54;1109167,26;62065,31;No;345,27;T-shirt
Brand_2671;A;Organic Cotton;Yes;212,83;4451542,4;2044,54;Yes;102,46;Socks
Brand_2672;B;Hemp;No;35,66;2675224,64;1658,34;No;427,19;Shirt
Brand_2673;C;Bamboo Fabric;No;388,42;3143551,28;8729,97;No;302,99;Shirt
Brand_2674;B;Recycled Polyester;No;84,24;4168531,85;11231,48;Yes;382,32;Blouse
Brand_2675;C;Tencel;No;285,3;2000596,05;1546,74;Yes;390,13;Shirt
Brand_2676;C;Tencel;Yes;92,22;2357782,31;77243,8;Yes;359,12;Pajamas
Brand_2677;C;Organic Cotton;No;11,22;3859141,15;33629,4;Yes;247,17;Pajamas
Brand_2678;C;Hemp;Yes;162,15;3536142,13;75263,81;Yes;494,7;Jacket
Brand_2679;A;Tencel;Yes;468,68;2330483,94;81812,8;Yes;189,08;Shirt
Brand_2680;D;Recycled Polyester;No;334,18;3675476,3;17851,39;No;426,47;Cardigan
Brand_2681;C;Recycled Polyester;Yes;387,63;1698724,05;6115,97;Yes;417,68;Hat
Brand_2682;A;Hemp;No;493,08;1748193,89;49288,3;No;316,79;Shirt
Brand_2683;A;Hemp;No;245,54;4023735,86;99005,96;Yes;494,81;Dress
Brand_2684;A;Hemp;Yes;319,98;3840432,06;4089,43;Yes;320,06;Coat
Brand_2685;B;Tencel;No;242,93;2540016,83;67624,46;Yes;163,07;Pajamas
Brand_2686;B;Tencel;Yes;199,4;494649,02;56233,96;Yes;498,69;Scarf
Brand_2687;A;Organic Cotton;No;182,23;2528581,38;75856,65;No;271,45;Dress
Brand_2688;B;Tencel;Yes;164,66;857721,36;58436,79;No;195,09;T-shirt
Brand_2689;B;Hemp;No;357,15;967697,43;11645,82;No;445,3;Hat
Brand_2690;B;Recycled Polyester;No;6,24;1153773,41;70578,82;Yes;390,38;Sweater
Brand_2691;A;Hemp;Yes;70,27;3441072,18;50085,98;No;30,24;Sweater
Brand_2692;A;Recycled Polyester;No;18,32;4625254,01;85553,13;Yes;234,6;Hat
Brand_2693;D;Organic Cotton;Yes;383,65;3425939,87;40960,25;Yes;32,02;Dress
Brand_2694;A;Bamboo Fabric;Yes;225,59;2140533,92;39352,36;Yes;70,78;Dress
Brand_2695;B;Vegan Leather;No;456,17;4257219,86;64999,34;Yes;88,06;Socks
Brand_2696;B;Bamboo Fabric;Yes;351,85;4017697,53;71480,98;Yes;271,01;Sweater
Brand_2697;B;Recycled Polyester;Yes;390,05;3533249,17;43973,36;No;155,75;Scarf
Brand_2698;A;Vegan Leather;No;424,38;1807494,42;75372,89;No;390,19;Scarf
Brand_2699;B;Organic Cotton;Yes;208,95;3164955,65;44531,09;No;391,59;Socks
Brand_2700;C;Organic Cotton;Yes;266,08;1215601,23;9819,98;No;148,63;Coat
Brand_2701;D;Organic Cotton;No;317,66;527017,33;34571,46;No;86,56;T-shirt
Brand_2702;C;Recycled Polyester;No;11,92;3461774,64;85132,07;No;114,82;T-shirt
Brand_2703;B;Recycled Polyester;Yes;248,8;1972179;33049,65;Yes;110,64;Coat
Brand_2704;C;Vegan Leather;Yes;3,31;1280163,78;34148,59;No;194,2;Sweater
Brand_2705;D;Hemp;No;339,36;3732548,91;2722,88;No;288,97;Cardigan
Brand_2706;D;Recycled Polyester;Yes;374,99;1647874,26;65957,1;Yes;267,97;Pajamas
Brand_2707;D;Organic Cotton;Yes;490,78;1325960,65;32244,74;Yes;77,79;Jacket
Brand_2708;B;Hemp;Yes;384,88;1926861,78;86056,03;Yes;385,32;Coat
Brand_2709;C;Hemp;Yes;141,96;142600,86;71454,75;No;192,25;Sweater
Brand_2710;B;Recycled Polyester;Yes;441,03;4975375,63;52999,92;Yes;467,28;Jacket
Brand_2711;A;Tencel;No;447,2;1945652,21;66327,14;No;263,06;Jacket
Brand_2712;B;Bamboo Fabric;Yes;393,92;3060444,83;62436,99;Yes;368,7;Hat
Brand_2713;D;Recycled Polyester;Yes;355,62;2526069,07;28354,54;Yes;477,44;T-shirt
Brand_2714;A;Hemp;No;407,35;4443977,28;18952,46;Yes;379,08;Pajamas
Brand_2715;C;Tencel;Yes;361,65;4216606,04;15666,8;No;237,18;Scarf
Brand_2716;C;Hemp;No;300,53;1997458,82;36049,67;No;490,04;Dress
Brand_2717;A;Recycled Polyester;No;308,16;4444768,36;45660,72;No;25,57;Blouse
Brand_2718;D;Vegan Leather;No;47,81;1878693,66;8504,73;No;400,13;Pajamas
Brand_2719;D;Recycled Polyester;No;351,99;3873757,37;11238,82;Yes;182,17;Pajamas
Brand_2720;D;Vegan Leather;No;280,93;1812394,94;59169,44;No;312,6;Jacket
Brand_2721;B;Organic Cotton;No;236,28;1391044,82;47354,49;Yes;454,8;Cardigan
Brand_2722;C;Tencel;No;266,17;4305893,66;75980,91;Yes;40,74;Jacket
Brand_2723;C;Bamboo Fabric;Yes;183,2;3462473,81;96604,83;Yes;108,37;Jacket
Brand_2724;D;Bamboo Fabric;Yes;381,79;4242743,19;38971,1;No;221,39;Shirt
Brand_2725;B;Vegan Leather;No;314,25;1655820,38;3277,38;Yes;23,07;Blouse
Brand_2726;B;Bamboo Fabric;No;409,32;932154,54;39375,83;Yes;55,73;Hat
Brand_2727;B;Recycled Polyester;No;488,05;4361186,1;29737,52;No;265,97;T-shirt
Brand_2728;A;Organic Cotton;No;421,74;1951865,82;1311,14;Yes;477,9;Shirt
Brand_2729;C;Recycled Polyester;Yes;380,45;3888065,63;60071,99;Yes;124,57;Socks
Brand_2730;A;Tencel;No;66,22;3730344,34;42048,4;Yes;251,34;T-shirt
Brand_2731;A;Tencel;Yes;149,13;4011796,15;48665,68;No;278,23;T-shirt
Brand_2732;C;Recycled Polyester;Yes;266,48;668794,79;50324,53;Yes;433,17;Pajamas
Brand_2733;C;Tencel;Yes;344,6;1167285,05;18852,62;No;439,35;Scarf
Brand_2734;A;Tencel;No;96,52;1774722,35;2037,73;Yes;357,62;Shirt
Brand_2735;C;Hemp;Yes;231,03;3923081,3;30846,89;Yes;126;Cardigan
Brand_2736;D;Tencel;No;170,7;3661868,63;72435,66;No;284,92;Shirt
Brand_2737;D;Tencel;No;219,57;4752809,04;26192,79;Yes;200,65;Cardigan
Brand_2738;B;Organic Cotton;No;85,99;3901605,43;44953,76;Yes;382,84;Blouse
Brand_2739;A;Bamboo Fabric;Yes;148,04;972806,54;45563,87;Yes;72,73;Hat
Brand_2740;C;Bamboo Fabric;No;51,62;3382956,46;11998,15;Yes;92,61;Pajamas
Brand_2741;C;Organic Cotton;Yes;235,57;3925874,48;69606,67;Yes;281,82;Coat
Brand_2742;C;Hemp;Yes;450,22;2973625,34;78626,47;Yes;436,49;Coat
Brand_2743;B;Organic Cotton;No;394,78;2868202,64;74436,13;No;368,07;Jacket
Brand_2744;A;Recycled Polyester;No;484,09;4613772,33;23670,92;No;450,24;T-shirt
Brand_2745;B;Tencel;No;49,44;4168652,68;16356,96;Yes;233,42;Hat
Brand_2746;A;Vegan Leather;Yes;470,15;4589062,31;88412,66;No;79,76;Pajamas
Brand_2747;C;Organic Cotton;No;297,42;4817827,14;94725,37;No;137,33;Cardigan
Brand_2748;A;Tencel;Yes;123,66;1393808,56;21743,15;Yes;143,33;Socks
Brand_2749;C;Bamboo Fabric;Yes;344,88;663579,15;49800,79;Yes;226,74;Coat
Brand_2750;A;Bamboo Fabric;Yes;69,25;909273,54;93211,13;No;187,24;Blouse
Brand_2751;C;Hemp;Yes;411,41;1615629,53;49004,75;Yes;48,15;Sweater
Brand_2752;D;Bamboo Fabric;Yes;465,71;730539,23;81127,79;No;265,12;Cardigan
Brand_2753;D;Hemp;No;39,16;4640198,48;68968,92;Yes;191,34;Jacket
Brand_2754;A;Tencel;No;115,53;4738584,7;61575,93;No;280,03;Jacket
Brand_2755;A;Bamboo Fabric;No;428,49;4289674,83;68014,61;Yes;231,64;Pajamas
Brand_2756;C;Vegan Leather;No;127,31;936499,48;87869,61;No;281,48;Cardigan
Brand_2757;C;Hemp;No;212,82;3648582,19;98414,96;No;220,11;Jacket
Brand_2758;D;Organic Cotton;Yes;318,35;3026600,69;48093,01;No;385,18;Hat
Brand_2759;D;Recycled Polyester;Yes;447,58;502172,8;20729,86;Yes;361,72;Pajamas
Brand_2760;B;Hemp;Yes;256,42;3825283,04;8036,22;No;377,92;T-shirt
Brand_2761;B;Vegan Leather;No;4,65;3852337,63;85587,56;No;90,76;Pajamas
Brand_2762;A;Hemp;No;57,54;1347243,27;97613,85;No;298,36;Shirt
Brand_2763;B;Tencel;No;275,97;1317820,48;13934,91;No;111,16;Shirt
Brand_2764;C;Hemp;No;438,21;838221,56;18084,84;No;144,07;Dress
Brand_2765;B;Bamboo Fabric;Yes;288,87;3357770,54;92915,68;Yes;316,97;Jacket
Brand_2766;C;Vegan Leather;Yes;442,06;1630780,75;8364,72;Yes;271,59;Coat
Brand_2767;B;Recycled Polyester;No;353,33;3025069,65;69681,69;Yes;436,29;Jacket
Brand_2768;D;Bamboo Fabric;Yes;429,57;2559977,03;24322,07;Yes;359,97;Blouse
Brand_2769;A;Vegan Leather;No;437,5;2495097,86;6488,33;No;367,33;Sweater
Brand_2770;A;Organic Cotton;No;293,72;1233320,67;93573,09;Yes;170,71;Cardigan
Brand_2771;B;Organic Cotton;No;303,05;3948088,63;64467,25;No;318,03;Sweater
Brand_2772;D;Hemp;Yes;426,36;76833,14;6400,19;No;309,51;T-shirt
Brand_2773;D;Organic Cotton;No;33,05;3132668,16;92632,49;No;436,12;Shirt
Brand_2774;A;Recycled Polyester;No;237,9;144967,53;5265,94;Yes;186,85;Hat
Brand_2775;A;Organic Cotton;No;37,05;2735137,23;68452,14;No;108,01;T-shirt
Brand_2776;D;Recycled Polyester;No;462,03;3451908,03;47683,3;Yes;364,88;Pajamas
Brand_2777;C;Hemp;Yes;121,48;2072088,9;93428,26;Yes;430,95;Jacket
Brand_2778;A;Bamboo Fabric;No;233,65;1498361,32;94458,7;Yes;71,57;Blouse
Brand_2779;A;Bamboo Fabric;No;41,98;1786219,47;88229,23;Yes;423,4;T-shirt
Brand_2780;A;Bamboo Fabric;Yes;447;2398299,54;73202,03;No;27,16;Jacket
Brand_2781;A;Organic Cotton;Yes;132,76;2451472,76;58338,25;No;220,83;Blouse
Brand_2782;A;Tencel;No;380,21;4183811,55;74843,77;No;242,59;Pajamas
Brand_2783;A;Recycled Polyester;No;31,26;659699,85;97972,94;No;235;Cardigan
Brand_2784;A;Bamboo Fabric;Yes;393,84;4413107,58;85377,48;No;179,21;Scarf
Brand_2785;C;Organic Cotton;Yes;445,35;1473617,57;88742,42;No;461,79;Sweater
Brand_2786;C;Vegan Leather;Yes;67,36;866354,35;85122,22;Yes;277,74;Pajamas
Brand_2787;A;Bamboo Fabric;No;455,31;2546381,86;39333,17;No;323,74;Socks
Brand_2788;A;Recycled Polyester;Yes;338,41;1926463,62;32008,63;Yes;300,65;Coat
Brand_2789;C;Hemp;Yes;115,31;1312224,99;89129,69;Yes;449,23;Shirt
Brand_2790;D;Hemp;No;356,78;1922167,18;37695,82;Yes;125,57;Jacket
Brand_2791;B;Hemp;Yes;412,88;129269,37;96421,42;No;267,6;Hat
Brand_2792;C;Hemp;No;408,42;1458417,17;37045,83;No;405,9;Scarf
Brand_2793;C;Bamboo Fabric;Yes;70,09;92717,92;27323,12;Yes;124,79;T-shirt
Brand_2794;D;Tencel;Yes;120,83;4551226,17;65746,74;No;217,04;Blouse
Brand_2795;A;Tencel;No;435,27;2016479,41;88870,64;No;241,15;Sweater
Brand_2796;B;Tencel;No;66,71;4673160,57;1797,79;No;449,56;Coat
Brand_2797;D;Vegan Leather;Yes;341,05;3519232,71;22762,11;Yes;198,28;Jacket
Brand_2798;B;Tencel;No;343,82;4770285,63;57234,64;Yes;219,24;Hat
Brand_2799;D;Tencel;No;438,3;1251465,63;2238,19;No;207,13;Blouse
Brand_2800;C;Bamboo Fabric;No;236,09;3194116,26;51986,74;No;35,1;Hat
Brand_2801;D;Bamboo Fabric;No;260,8;1324744,36;8848,91;No;158,02;Pajamas
Brand_2802;B;Bamboo Fabric;Yes;410,49;1544287,85;9397,45;No;254,78;T-shirt
Brand_2803;D;Organic Cotton;Yes;323,4;3109006,18;63263,57;Yes;131,39;Coat
Brand_2804;B;Tencel;No;323,45;4883850,08;23897,91;Yes;398,76;Sweater
Brand_2805;B;Vegan Leather;Yes;393,64;1502596,09;34762,02;No;285,91;Hat
Brand_2806;D;Recycled Polyester;Yes;463,53;1748472,07;28417,96;Yes;291,28;Blouse
Brand_2807;B;Bamboo Fabric;No;411,7;800557,82;10003,49;No;65,46;Sweater
Brand_2808;C;Vegan Leather;No;476,25;4489406,37;68462,35;Yes;429,98;Scarf
Brand_2809;D;Organic Cotton;No;124,43;3914485,46;10012,82;Yes;117,81;Shirt
Brand_2810;D;Organic Cotton;No;260,59;152835,98;58218,37;Yes;290,07;Scarf
Brand_2811;B;Organic Cotton;Yes;437,4;503747,17;25288,8;No;380,94;Scarf
Brand_2812;C;Recycled Polyester;Yes;73,71;786991,33;43503,35;Yes;426,39;Shirt
Brand_2813;D;Bamboo Fabric;No;311,11;4209160,98;59411,32;Yes;369,76;Coat
Brand_2814;A;Recycled Polyester;No;361,11;1421114,53;45182,4;Yes;246,8;Dress
Brand_2815;C;Tencel;Yes;34,23;3775659,33;88891,87;Yes;370,12;Sweater
Brand_2816;C;Recycled Polyester;Yes;120,89;1293436,5;17762,02;Yes;288,29;Sweater
Brand_2817;B;Organic Cotton;No;480,02;1250093,53;66435,39;No;35,61;Cardigan
Brand_2818;D;Hemp;Yes;156,34;736332,85;47173,48;Yes;319,95;Jacket
Brand_2819;B;Vegan Leather;No;339,85;2748882,5;3478,02;No;216,66;Cardigan
Brand_2820;A;Vegan Leather;Yes;242,94;105659,21;58763,75;No;29,91;Pajamas
Brand_2821;B;Bamboo Fabric;No;285,89;313105,77;1172,75;Yes;259,34;Cardigan
Brand_2822;A;Recycled Polyester;Yes;434,95;1216543,51;74035,02;No;47,57;Coat
Brand_2823;C;Hemp;No;199,84;4938253,1;69344,01;No;468,5;Pajamas
Brand_2824;B;Hemp;Yes;201,74;2821986,04;49952,7;Yes;203,41;Scarf
Brand_2825;C;Recycled Polyester;Yes;294,79;3180359,22;30593,82;No;115,93;Cardigan
Brand_2826;D;Recycled Polyester;Yes;308;1051901,42;48951,22;No;344,89;Jacket
Brand_2827;A;Bamboo Fabric;Yes;10,24;2039881,12;26513,41;Yes;246,53;Blouse
Brand_2828;A;Organic Cotton;No;57,27;276872,62;91724,15;Yes;70,26;Scarf
Brand_2829;D;Vegan Leather;No;338,93;3407286,8;29108,32;No;247,36;Pajamas
Brand_2830;A;Recycled Polyester;Yes;337,36;2079185,95;32450,7;No;299,8;Pajamas
Brand_2831;D;Organic Cotton;Yes;185,76;2506119,3;56268,69;Yes;283,57;Dress
Brand_2832;A;Organic Cotton;Yes;40,5;4969551,96;37037,33;Yes;199,99;Hat
Brand_2833;D;Tencel;No;10,36;3495913,63;66124,81;No;243,28;Scarf
Brand_2834;A;Organic Cotton;No;140,07;2266271,98;75925,48;No;263,72;Coat
Brand_2835;B;Bamboo Fabric;Yes;446,83;2320885,45;34495,78;No;154,25;Jacket
Brand_2836;A;Recycled Polyester;No;409,73;2210186,29;4415,27;No;113,58;Shirt
Brand_2837;D;Bamboo Fabric;Yes;28,88;1313802,83;28871,3;No;173,48;Blouse
Brand_2838;A;Tencel;Yes;492,85;3771432,89;47493,95;No;257,67;Shirt
Brand_2839;B;Recycled Polyester;No;16,02;4524365,49;60000,99;No;170,56;Blouse
Brand_2840;A;Bamboo Fabric;No;26,76;287659,81;89095,74;No;168,95;Pajamas
Brand_2841;B;Bamboo Fabric;Yes;78,66;1250331,01;43405,02;No;371,24;Scarf
Brand_2842;A;Vegan Leather;No;279,77;4237542,23;90994,59;Yes;147,55;Sweater
Brand_2843;B;Hemp;No;263,91;2375674,05;30577,04;No;134,03;Coat
Brand_2844;D;Vegan Leather;No;275,86;409169,96;77930,1;No;296,54;Jacket
Brand_2845;D;Recycled Polyester;Yes;114,76;612420,55;12531,2;No;185,09;Pajamas
Brand_2846;A;Bamboo Fabric;Yes;80,14;1751980,3;94044,64;No;302,76;Dress
Brand_2847;A;Hemp;Yes;157,51;1710044,94;87615,55;Yes;278,5;T-shirt
Brand_2848;B;Organic Cotton;No;45,1;2558075,7;92272,05;No;66,13;Coat
Brand_2849;B;Hemp;No;318,89;1726736,81;28489,44;No;203,91;T-shirt
Brand_2850;B;Recycled Polyester;No;435,89;4828963,09;70413,42;Yes;482,92;Coat
Brand_2851;B;Vegan Leather;No;319,03;352686,69;42932,45;No;385;Jacket
Brand_2852;C;Tencel;Yes;51,53;3648898,29;20149,31;Yes;451,6;Jacket
Brand_2853;C;Tencel;Yes;168,79;3753536,05;94024,45;No;362,91;Jacket
Brand_2854;A;Recycled Polyester;No;172,42;1931896,87;54838,6;No;357,75;Dress
Brand_2855;B;Hemp;Yes;491,59;1766709,41;7515,23;Yes;28,42;Jacket
Brand_2856;B;Hemp;Yes;367,37;2649624,28;29014,61;Yes;364,43;Scarf
Brand_2857;B;Bamboo Fabric;Yes;124,13;2508115,99;78133,11;No;477,57;Sweater
Brand_2858;A;Hemp;Yes;186,98;4543075,88;74718,05;Yes;166,76;Pajamas
Brand_2859;A;Vegan Leather;Yes;334,91;4936089,05;59467,11;Yes;176,19;Shirt
Brand_2860;B;Tencel;No;256,34;1250080,43;26234,33;Yes;417,13;Shirt
Brand_2861;B;Tencel;Yes;251,3;3455190,3;37632,2;Yes;393,04;Pajamas
Brand_2862;A;Organic Cotton;No;386,65;1354994,45;78204,11;No;205,24;Sweater
Brand_2863;C;Tencel;No;470,28;1430814,26;4713,06;Yes;82,48;Coat
Brand_2864;D;Recycled Polyester;Yes;242,17;3648256,38;1996,25;No;439,21;Dress
Brand_2865;C;Hemp;No;399,72;2365805,31;33745,22;Yes;466,22;Coat
Brand_2866;B;Organic Cotton;Yes;195,57;4071974,6;5192,94;No;388,37;Dress
Brand_2867;B;Organic Cotton;Yes;212,28;1058700,75;43395,66;Yes;266,37;Hat
Brand_2868;C;Bamboo Fabric;Yes;38,37;71661,59;25924,34;Yes;216,14;T-shirt
Brand_2869;A;Bamboo Fabric;No;29,65;1175635,09;99431,64;No;102,51;Sweater
Brand_2870;C;Bamboo Fabric;Yes;150,68;4266539,51;81770,29;Yes;194,07;Scarf
Brand_2871;B;Vegan Leather;Yes;229,64;2935243,49;59460,41;Yes;187,02;Pajamas
Brand_2872;B;Hemp;Yes;385,44;436611,87;9871,23;Yes;476,6;Pajamas
Brand_2873;B;Vegan Leather;Yes;376,54;1172328,45;83745,18;No;147,17;Scarf
Brand_2874;D;Vegan Leather;Yes;132,1;1869248,1;47883,25;No;296,7;Pajamas
Brand_2875;C;Tencel;Yes;372,98;1615681,79;45238,86;No;238,4;Hat
Brand_2876;C;Vegan Leather;Yes;94,25;3347038,2;49740,42;Yes;187,15;Socks
Brand_2877;D;Recycled Polyester;No;406,28;1816028,3;10247,05;No;102,76;Cardigan
Brand_2878;D;Hemp;No;238,56;4638169,86;98042,7;No;281,66;Scarf
Brand_2879;C;Vegan Leather;Yes;87,9;2641705,34;49667,79;No;173,16;Shirt
Brand_2880;C;Hemp;Yes;469,94;1758682,15;70565,25;Yes;182,49;Scarf
Brand_2881;A;Hemp;Yes;299,08;2933078,52;77684,36;No;277,34;Coat
Brand_2882;C;Organic Cotton;Yes;183,99;887454,28;68435,58;Yes;344,17;Hat
Brand_2883;C;Recycled Polyester;No;24,42;4407852,49;99450,44;No;41,83;T-shirt
Brand_2884;B;Hemp;Yes;80,09;4624505,28;2369,37;Yes;173,22;Jacket
Brand_2885;B;Hemp;Yes;382,7;4582500,04;38585,26;Yes;92,5;Scarf
Brand_2886;A;Vegan Leather;Yes;476,8;3929313,91;32521,6;No;361,23;Jacket
Brand_2887;A;Bamboo Fabric;No;113,03;2765731,99;16252,43;No;408,16;Sweater
Brand_2888;B;Organic Cotton;No;443,4;3499903,84;61311,8;Yes;232,74;Socks
Brand_2889;A;Recycled Polyester;No;445;429870,26;89038,47;Yes;83,65;Shirt
Brand_2890;C;Recycled Polyester;Yes;325,19;336397,62;5148,58;Yes;474,38;Cardigan
Brand_2891;A;Vegan Leather;Yes;440,59;2923855,24;96092,29;Yes;287,09;Blouse
Brand_2892;B;Bamboo Fabric;No;344;2792011,11;99525,15;Yes;63,93;Scarf
Brand_2893;C;Recycled Polyester;Yes;362,28;3781927,91;23475,38;Yes;184,34;Cardigan
Brand_2894;B;Hemp;No;272,35;3994314,48;93912,1;Yes;474,16;Pajamas
Brand_2895;A;Tencel;Yes;284,23;3319166,65;30072,18;No;214,42;Jacket
Brand_2896;A;Tencel;Yes;358,5;1570618,09;16016,22;No;216,92;Dress
Brand_2897;A;Hemp;No;466,93;96726,56;33741,97;No;190,98;Blouse
Brand_2898;B;Recycled Polyester;No;97,35;442801,17;33268,52;Yes;203,51;Pajamas
Brand_2899;C;Bamboo Fabric;Yes;337,61;2857252,67;29648,72;Yes;243,26;Socks
Brand_2900;A;Organic Cotton;Yes;126,48;3056279,95;5706,92;Yes;260,75;Socks
Brand_2901;A;Tencel;No;287,28;1736678,56;88162,62;No;436,73;Cardigan
Brand_2902;D;Tencel;Yes;87,3;3714169,41;18964,56;No;129,09;Pajamas
Brand_2903;C;Vegan Leather;Yes;344,77;3566419,43;80509,61;No;319,8;Pajamas
Brand_2904;C;Hemp;Yes;480,58;4967772,79;44848,03;No;131,21;Shirt
Brand_2905;B;Tencel;No;423,61;4863911,7;52960,55;No;215,05;T-shirt
Brand_2906;B;Bamboo Fabric;No;56,12;4734760,19;68416,53;Yes;294,03;Hat
Brand_2907;A;Hemp;Yes;319,07;4016644,83;79138,35;No;175,53;Cardigan
Brand_2908;A;Bamboo Fabric;Yes;396,99;3437935,34;63131,65;No;204,38;Pajamas
Brand_2909;C;Organic Cotton;Yes;174,16;630856,81;66546,83;Yes;234,33;Coat
Brand_2910;C;Tencel;Yes;82,78;50106,18;1576,26;Yes;420,25;Blouse
Brand_2911;C;Vegan Leather;Yes;79,47;4163221,77;90248,11;Yes;304,38;Shirt
Brand_2912;B;Hemp;No;426,96;1398933,42;9800,31;No;256,55;Shirt
Brand_2913;B;Recycled Polyester;No;17,64;348768,36;94868,94;Yes;175,43;Coat
Brand_2914;C;Vegan Leather;No;241,58;4175821,77;8107,38;Yes;90,51;Cardigan
Brand_2915;C;Tencel;Yes;323,37;772426,56;55918,55;Yes;280,15;Jacket
Brand_2916;B;Recycled Polyester;No;415,77;1553323,89;23809,18;No;154,91;Hat
Brand_2917;B;Organic Cotton;Yes;33,91;2625059,54;52694,02;Yes;402,07;Coat
Brand_2918;A;Recycled Polyester;No;267,93;1776853,67;11912,61;No;206,31;Cardigan
Brand_2919;B;Hemp;Yes;486,26;356557,02;25356;No;367,54;Hat
Brand_2920;A;Hemp;Yes;1,04;467341,18;75058,87;No;179,35;Dress
Brand_2921;A;Vegan Leather;No;243,27;1628737,21;32121,8;Yes;465,93;T-shirt
Brand_2922;C;Hemp;Yes;64,87;3362926,29;86258,33;Yes;247,6;Jacket
Brand_2923;D;Bamboo Fabric;Yes;121,97;1557191,57;97206,88;No;267,87;Dress
Brand_2924;D;Organic Cotton;Yes;331,64;1992111,49;37768,27;Yes;210,55;Jacket
Brand_2925;B;Bamboo Fabric;No;295,89;3576938,89;55433,93;No;445,98;Jacket
Brand_2926;B;Recycled Polyester;No;1,88;3139975,64;89954,92;Yes;397,6;Socks
Brand_2927;B;Hemp;No;482,24;882654,58;86359,39;No;307,49;Jacket
Brand_2928;A;Organic Cotton;No;406,13;1005744,84;7327,78;Yes;237,99;Sweater
Brand_2929;D;Organic Cotton;Yes;342,96;3317568,84;87944,51;No;234,64;Scarf
Brand_2930;D;Vegan Leather;Yes;48,01;994780,33;71203,8;No;84,37;Pajamas
Brand_2931;C;Vegan Leather;No;302,18;3068234,62;21370,11;No;273,49;Hat
Brand_2932;A;Tencel;Yes;55,95;2454876,53;79696,2;Yes;306,3;Cardigan
Brand_2933;B;Bamboo Fabric;Yes;478,84;2711675,79;57071,41;No;352,95;Shirt
Brand_2934;A;Bamboo Fabric;No;57,97;3163916,62;78954,96;No;126,52;Coat
Brand_2935;A;Recycled Polyester;No;348,03;3598355,74;33652,53;Yes;409,81;Hat
